time,ghi,solar_pu
2023-01-01 00:30:00,0.0,0.0
2023-01-01 01:30:00,0.0,0.0
2023-01-01 02:30:00,84.1,0.0841
2023-01-01 03:30:00,261.66,0.26166
2023-01-01 04:30:00,438.01,0.43801
2023-01-01 05:30:00,572.61,0.5726100000000001
2023-01-01 06:30:00,648.56,0.6485599999999999
2023-01-01 07:30:00,657.41,0.6574099999999999
2023-01-01 08:30:00,597.81,0.59781
2023-01-01 09:30:00,476.51,0.47651
2023-01-01 10:30:00,308.11,0.30811
2023-01-01 11:30:00,124.35,0.12434999999999999
2023-01-01 12:30:00,0.0,0.0
2023-01-01 13:30:00,0.0,0.0
2023-01-01 14:30:00,0.0,0.0
2023-01-01 15:30:00,0.0,0.0
2023-01-01 16:30:00,0.0,0.0
2023-01-01 17:30:00,0.0,0.0
2023-01-01 18:30:00,0.0,0.0
2023-01-01 19:30:00,0.0,0.0
2023-01-01 20:30:00,0.0,0.0
2023-01-01 21:30:00,0.0,0.0
2023-01-01 22:30:00,0.0,0.0
2023-01-01 23:30:00,0.0,0.0
2023-01-02 00:30:00,0.0,0.0
2023-01-02 01:30:00,0.0,0.0
2023-01-02 02:30:00,82.15,0.08215
2023-01-02 03:30:00,257.56,0.25756
2023-01-02 04:30:00,432.86,0.43286
2023-01-02 05:30:00,567.91,0.5679099999999999
2023-01-02 06:30:00,646.46,0.64646
2023-01-02 07:30:00,656.56,0.6565599999999999
2023-01-02 08:30:00,598.51,0.59851
2023-01-02 09:30:00,478.21,0.47820999999999997
2023-01-02 10:30:00,309.51,0.30951
2023-01-02 11:30:00,125.6,0.1256
2023-01-02 12:30:00,0.0,0.0
2023-01-02 13:30:00,0.0,0.0
2023-01-02 14:30:00,0.0,0.0
2023-01-02 15:30:00,0.0,0.0
2023-01-02 16:30:00,0.0,0.0
2023-01-02 17:30:00,0.0,0.0
2023-01-02 18:30:00,0.0,0.0
2023-01-02 19:30:00,0.0,0.0
2023-01-02 20:30:00,0.0,0.0
2023-01-02 21:30:00,0.0,0.0
2023-01-02 22:30:00,0.0,0.0
2023-01-02 23:30:00,0.0,0.0
2023-01-03 00:30:00,0.0,0.0
2023-01-03 01:30:00,0.0,0.0
2023-01-03 02:30:00,77.0,0.077
2023-01-03 03:30:00,245.16,0.24516
2023-01-03 04:30:00,419.41,0.41941
2023-01-03 05:30:00,553.21,0.5532100000000001
2023-01-03 06:30:00,629.96,0.6299600000000001
2023-01-03 07:30:00,610.41,0.61041
2023-01-03 08:30:00,540.46,0.54046
2023-01-03 09:30:00,402.01,0.40201
2023-01-03 10:30:00,276.26,0.27626
2023-01-03 11:30:00,105.7,0.1057
2023-01-03 12:30:00,0.0,0.0
2023-01-03 13:30:00,0.0,0.0
2023-01-03 14:30:00,0.0,0.0
2023-01-03 15:30:00,0.0,0.0
2023-01-03 16:30:00,0.0,0.0
2023-01-03 17:30:00,0.0,0.0
2023-01-03 18:30:00,0.0,0.0
2023-01-03 19:30:00,0.0,0.0
2023-01-03 20:30:00,0.0,0.0
2023-01-03 21:30:00,0.0,0.0
2023-01-03 22:30:00,0.0,0.0
2023-01-03 23:30:00,0.0,0.0
2023-01-04 00:30:00,0.0,0.0
2023-01-04 01:30:00,0.0,0.0
2023-01-04 02:30:00,54.0,0.054
2023-01-04 03:30:00,151.05,0.15105000000000002
2023-01-04 04:30:00,389.81,0.38981
2023-01-04 05:30:00,521.86,0.52186
2023-01-04 06:30:00,573.41,0.57341
2023-01-04 07:30:00,518.71,0.51871
2023-01-04 08:30:00,250.4,0.2504
2023-01-04 09:30:00,256.05,0.25605
2023-01-04 10:30:00,129.0,0.129
2023-01-04 11:30:00,54.35,0.05435
2023-01-04 12:30:00,0.0,0.0
2023-01-04 13:30:00,0.0,0.0
2023-01-04 14:30:00,0.0,0.0
2023-01-04 15:30:00,0.0,0.0
2023-01-04 16:30:00,0.0,0.0
2023-01-04 17:30:00,0.0,0.0
2023-01-04 18:30:00,0.0,0.0
2023-01-04 19:30:00,0.0,0.0
2023-01-04 20:30:00,0.0,0.0
2023-01-04 21:30:00,0.0,0.0
2023-01-04 22:30:00,0.0,0.0
2023-01-04 23:30:00,0.0,0.0
2023-01-05 00:30:00,0.0,0.0
2023-01-05 01:30:00,0.0,0.0
2023-01-05 02:30:00,66.7,0.06670000000000001
2023-01-05 03:30:00,216.81,0.21681
2023-01-05 04:30:00,363.76,0.36376
2023-01-05 05:30:00,523.01,0.52301
2023-01-05 06:30:00,612.76,0.61276
2023-01-05 07:30:00,465.96,0.46596
2023-01-05 08:30:00,165.2,0.16519999999999999
2023-01-05 09:30:00,145.4,0.1454
2023-01-05 10:30:00,18.75,0.01875
2023-01-05 11:30:00,14.0,0.014
2023-01-05 12:30:00,0.0,0.0
2023-01-05 13:30:00,0.0,0.0
2023-01-05 14:30:00,0.0,0.0
2023-01-05 15:30:00,0.0,0.0
2023-01-05 16:30:00,0.0,0.0
2023-01-05 17:30:00,0.0,0.0
2023-01-05 18:30:00,0.0,0.0
2023-01-05 19:30:00,0.0,0.0
2023-01-05 20:30:00,0.0,0.0
2023-01-05 21:30:00,0.0,0.0
2023-01-05 22:30:00,0.0,0.0
2023-01-05 23:30:00,0.0,0.0
2023-01-06 00:30:00,0.0,0.0
2023-01-06 01:30:00,0.0,0.0
2023-01-06 02:30:00,68.35,0.06835
2023-01-06 03:30:00,232.06,0.23206
2023-01-06 04:30:00,403.06,0.40306000000000003
2023-01-06 05:30:00,547.41,0.54741
2023-01-06 06:30:00,551.96,0.55196
2023-01-06 07:30:00,479.86,0.47986
2023-01-06 08:30:00,405.06,0.40506
2023-01-06 09:30:00,296.26,0.29625999999999997
2023-01-06 10:30:00,225.9,0.22590000000000002
2023-01-06 11:30:00,52.0,0.052
2023-01-06 12:30:00,0.0,0.0
2023-01-06 13:30:00,0.0,0.0
2023-01-06 14:30:00,0.0,0.0
2023-01-06 15:30:00,0.0,0.0
2023-01-06 16:30:00,0.0,0.0
2023-01-06 17:30:00,0.0,0.0
2023-01-06 18:30:00,0.0,0.0
2023-01-06 19:30:00,0.0,0.0
2023-01-06 20:30:00,0.0,0.0
2023-01-06 21:30:00,0.0,0.0
2023-01-06 22:30:00,0.0,0.0
2023-01-06 23:30:00,0.0,0.0
2023-01-07 00:30:00,0.0,0.0
2023-01-07 01:30:00,0.0,0.0
2023-01-07 02:30:00,39.05,0.039049999999999994
2023-01-07 03:30:00,132.85,0.13285
2023-01-07 04:30:00,262.4,0.26239999999999997
2023-01-07 05:30:00,306.5,0.3065
2023-01-07 06:30:00,426.11,0.42611
2023-01-07 07:30:00,447.51,0.44750999999999996
2023-01-07 08:30:00,374.01,0.37401
2023-01-07 09:30:00,237.3,0.2373
2023-01-07 10:30:00,167.75,0.16775
2023-01-07 11:30:00,46.0,0.046
2023-01-07 12:30:00,0.0,0.0
2023-01-07 13:30:00,0.0,0.0
2023-01-07 14:30:00,0.0,0.0
2023-01-07 15:30:00,0.0,0.0
2023-01-07 16:30:00,0.0,0.0
2023-01-07 17:30:00,0.0,0.0
2023-01-07 18:30:00,0.0,0.0
2023-01-07 19:30:00,0.0,0.0
2023-01-07 20:30:00,0.0,0.0
2023-01-07 21:30:00,0.0,0.0
2023-01-07 22:30:00,0.0,0.0
2023-01-07 23:30:00,0.0,0.0
2023-01-08 00:30:00,0.0,0.0
2023-01-08 01:30:00,0.0,0.0
2023-01-08 02:30:00,49.05,0.049049999999999996
2023-01-08 03:30:00,174.15,0.17415
2023-01-08 04:30:00,338.96,0.33896
2023-01-08 05:30:00,535.46,0.53546
2023-01-08 06:30:00,632.81,0.63281
2023-01-08 07:30:00,631.86,0.63186
2023-01-08 08:30:00,535.66,0.5356599999999999
2023-01-08 09:30:00,473.01,0.47301
2023-01-08 10:30:00,314.01,0.31401
2023-01-08 11:30:00,136.35,0.13635
2023-01-08 12:30:00,0.0,0.0
2023-01-08 13:30:00,0.0,0.0
2023-01-08 14:30:00,0.0,0.0
2023-01-08 15:30:00,0.0,0.0
2023-01-08 16:30:00,0.0,0.0
2023-01-08 17:30:00,0.0,0.0
2023-01-08 18:30:00,0.0,0.0
2023-01-08 19:30:00,0.0,0.0
2023-01-08 20:30:00,0.0,0.0
2023-01-08 21:30:00,0.0,0.0
2023-01-08 22:30:00,0.0,0.0
2023-01-08 23:30:00,0.0,0.0
2023-01-09 00:30:00,0.0,0.0
2023-01-09 01:30:00,0.0,0.0
2023-01-09 02:30:00,85.7,0.0857
2023-01-09 03:30:00,270.91,0.27091000000000004
2023-01-09 04:30:00,456.41,0.45641000000000004
2023-01-09 05:30:00,600.56,0.60056
2023-01-09 06:30:00,684.21,0.68421
2023-01-09 07:30:00,697.61,0.6976100000000001
2023-01-09 08:30:00,639.81,0.63981
2023-01-09 09:30:00,516.56,0.5165599999999999
2023-01-09 10:30:00,343.36,0.34336
2023-01-09 11:30:00,149.0,0.149
2023-01-09 12:30:00,0.0,0.0
2023-01-09 13:30:00,0.0,0.0
2023-01-09 14:30:00,0.0,0.0
2023-01-09 15:30:00,0.0,0.0
2023-01-09 16:30:00,0.0,0.0
2023-01-09 17:30:00,0.0,0.0
2023-01-09 18:30:00,0.0,0.0
2023-01-09 19:30:00,0.0,0.0
2023-01-09 20:30:00,0.0,0.0
2023-01-09 21:30:00,0.0,0.0
2023-01-09 22:30:00,0.0,0.0
2023-01-09 23:30:00,0.0,0.0
2023-01-10 00:30:00,0.0,0.0
2023-01-10 01:30:00,0.0,0.0
2023-01-10 02:30:00,87.15,0.08715
2023-01-10 03:30:00,274.86,0.27486
2023-01-10 04:30:00,461.46,0.46146
2023-01-10 05:30:00,605.31,0.6053099999999999
2023-01-10 06:30:00,687.06,0.6870599999999999
2023-01-10 07:30:00,700.31,0.70031
2023-01-10 08:30:00,642.56,0.6425599999999999
2023-01-10 09:30:00,519.91,0.51991
2023-01-10 10:30:00,346.36,0.34636
2023-01-10 11:30:00,151.75,0.15175
2023-01-10 12:30:00,16.05,0.016050000000000002
2023-01-10 13:30:00,0.0,0.0
2023-01-10 14:30:00,0.0,0.0
2023-01-10 15:30:00,0.0,0.0
2023-01-10 16:30:00,0.0,0.0
2023-01-10 17:30:00,0.0,0.0
2023-01-10 18:30:00,0.0,0.0
2023-01-10 19:30:00,0.0,0.0
2023-01-10 20:30:00,0.0,0.0
2023-01-10 21:30:00,0.0,0.0
2023-01-10 22:30:00,0.0,0.0
2023-01-10 23:30:00,0.0,0.0
2023-01-11 00:30:00,0.0,0.0
2023-01-11 01:30:00,0.0,0.0
2023-01-11 02:30:00,85.45,0.08545
2023-01-11 03:30:00,271.71,0.27171
2023-01-11 04:30:00,458.11,0.45811
2023-01-11 05:30:00,601.96,0.60196
2023-01-11 06:30:00,688.11,0.68811
2023-01-11 07:30:00,701.76,0.7017599999999999
2023-01-11 08:30:00,644.01,0.64401
2023-01-11 09:30:00,521.11,0.52111
2023-01-11 10:30:00,347.51,0.34751
2023-01-11 11:30:00,152.8,0.15280000000000002
2023-01-11 12:30:00,16.55,0.016550000000000002
2023-01-11 13:30:00,0.0,0.0
2023-01-11 14:30:00,0.0,0.0
2023-01-11 15:30:00,0.0,0.0
2023-01-11 16:30:00,0.0,0.0
2023-01-11 17:30:00,0.0,0.0
2023-01-11 18:30:00,0.0,0.0
2023-01-11 19:30:00,0.0,0.0
2023-01-11 20:30:00,0.0,0.0
2023-01-11 21:30:00,0.0,0.0
2023-01-11 22:30:00,0.0,0.0
2023-01-11 23:30:00,0.0,0.0
2023-01-12 00:30:00,0.0,0.0
2023-01-12 01:30:00,0.0,0.0
2023-01-12 02:30:00,87.25,0.08725
2023-01-12 03:30:00,276.31,0.27631
2023-01-12 04:30:00,464.36,0.46436
2023-01-12 05:30:00,609.26,0.60926
2023-01-12 06:30:00,693.81,0.6938099999999999
2023-01-12 07:30:00,707.11,0.70711
2023-01-12 08:30:00,649.21,0.6492100000000001
2023-01-12 09:30:00,526.51,0.52651
2023-01-12 10:30:00,353.06,0.35306
2023-01-12 11:30:00,157.2,0.15719999999999998
2023-01-12 12:30:00,17.75,0.01775
2023-01-12 13:30:00,0.0,0.0
2023-01-12 14:30:00,0.0,0.0
2023-01-12 15:30:00,0.0,0.0
2023-01-12 16:30:00,0.0,0.0
2023-01-12 17:30:00,0.0,0.0
2023-01-12 18:30:00,0.0,0.0
2023-01-12 19:30:00,0.0,0.0
2023-01-12 20:30:00,0.0,0.0
2023-01-12 21:30:00,0.0,0.0
2023-01-12 22:30:00,0.0,0.0
2023-01-12 23:30:00,0.0,0.0
2023-01-13 00:30:00,0.0,0.0
2023-01-13 01:30:00,0.0,0.0
2023-01-13 02:30:00,83.25,0.08325
2023-01-13 03:30:00,267.26,0.26726
2023-01-13 04:30:00,461.41,0.46141000000000004
2023-01-13 05:30:00,605.66,0.60566
2023-01-13 06:30:00,687.86,0.68786
2023-01-13 07:30:00,703.11,0.70311
2023-01-13 08:30:00,645.91,0.64591
2023-01-13 09:30:00,523.26,0.52326
2023-01-13 10:30:00,350.61,0.35061000000000003
2023-01-13 11:30:00,155.65,0.15565
2023-01-13 12:30:00,17.75,0.01775
2023-01-13 13:30:00,0.0,0.0
2023-01-13 14:30:00,0.0,0.0
2023-01-13 15:30:00,0.0,0.0
2023-01-13 16:30:00,0.0,0.0
2023-01-13 17:30:00,0.0,0.0
2023-01-13 18:30:00,0.0,0.0
2023-01-13 19:30:00,0.0,0.0
2023-01-13 20:30:00,0.0,0.0
2023-01-13 21:30:00,0.0,0.0
2023-01-13 22:30:00,0.0,0.0
2023-01-13 23:30:00,0.0,0.0
2023-01-14 00:30:00,0.0,0.0
2023-01-14 01:30:00,0.0,0.0
2023-01-14 02:30:00,83.3,0.0833
2023-01-14 03:30:00,268.96,0.26896
2023-01-14 04:30:00,456.26,0.45626
2023-01-14 05:30:00,601.71,0.6017100000000001
2023-01-14 06:30:00,685.06,0.6850599999999999
2023-01-14 07:30:00,700.21,0.70021
2023-01-14 08:30:00,644.21,0.6442100000000001
2023-01-14 09:30:00,522.36,0.52236
2023-01-14 10:30:00,350.26,0.35026
2023-01-14 11:30:00,156.85,0.15685
2023-01-14 12:30:00,18.5,0.0185
2023-01-14 13:30:00,0.0,0.0
2023-01-14 14:30:00,0.0,0.0
2023-01-14 15:30:00,0.0,0.0
2023-01-14 16:30:00,0.0,0.0
2023-01-14 17:30:00,0.0,0.0
2023-01-14 18:30:00,0.0,0.0
2023-01-14 19:30:00,0.0,0.0
2023-01-14 20:30:00,0.0,0.0
2023-01-14 21:30:00,0.0,0.0
2023-01-14 22:30:00,0.0,0.0
2023-01-14 23:30:00,0.0,0.0
2023-01-15 00:30:00,0.0,0.0
2023-01-15 01:30:00,0.0,0.0
2023-01-15 02:30:00,81.05,0.08105
2023-01-15 03:30:00,264.26,0.26426
2023-01-15 04:30:00,451.01,0.45100999999999997
2023-01-15 05:30:00,594.56,0.59456
2023-01-15 06:30:00,679.26,0.67926
2023-01-15 07:30:00,696.11,0.69611
2023-01-15 08:30:00,641.86,0.64186
2023-01-15 09:30:00,522.01,0.52201
2023-01-15 10:30:00,350.36,0.35036
2023-01-15 11:30:00,157.45,0.15744999999999998
2023-01-15 12:30:00,19.05,0.01905
2023-01-15 13:30:00,0.0,0.0
2023-01-15 14:30:00,0.0,0.0
2023-01-15 15:30:00,0.0,0.0
2023-01-15 16:30:00,0.0,0.0
2023-01-15 17:30:00,0.0,0.0
2023-01-15 18:30:00,0.0,0.0
2023-01-15 19:30:00,0.0,0.0
2023-01-15 20:30:00,0.0,0.0
2023-01-15 21:30:00,0.0,0.0
2023-01-15 22:30:00,0.0,0.0
2023-01-15 23:30:00,0.0,0.0
2023-01-16 00:30:00,0.0,0.0
2023-01-16 01:30:00,0.0,0.0
2023-01-16 02:30:00,82.65,0.08265
2023-01-16 03:30:00,269.56,0.26956
2023-01-16 04:30:00,456.51,0.45650999999999997
2023-01-16 05:30:00,603.76,0.60376
2023-01-16 06:30:00,696.36,0.69636
2023-01-16 07:30:00,713.76,0.71376
2023-01-16 08:30:00,658.51,0.65851
2023-01-16 09:30:00,537.86,0.53786
2023-01-16 10:30:00,365.51,0.36551
2023-01-16 11:30:00,167.75,0.16775
2023-01-16 12:30:00,21.3,0.0213
2023-01-16 13:30:00,0.0,0.0
2023-01-16 14:30:00,0.0,0.0
2023-01-16 15:30:00,0.0,0.0
2023-01-16 16:30:00,0.0,0.0
2023-01-16 17:30:00,0.0,0.0
2023-01-16 18:30:00,0.0,0.0
2023-01-16 19:30:00,0.0,0.0
2023-01-16 20:30:00,0.0,0.0
2023-01-16 21:30:00,0.0,0.0
2023-01-16 22:30:00,0.0,0.0
2023-01-16 23:30:00,0.0,0.0
2023-01-17 00:30:00,0.0,0.0
2023-01-17 01:30:00,0.0,0.0
2023-01-17 02:30:00,85.3,0.0853
2023-01-17 03:30:00,273.71,0.27370999999999995
2023-01-17 04:30:00,462.16,0.46216
2023-01-17 05:30:00,609.11,0.60911
2023-01-17 06:30:00,693.41,0.69341
2023-01-17 07:30:00,708.81,0.7088099999999999
2023-01-17 08:30:00,653.06,0.65306
2023-01-17 09:30:00,531.81,0.5318099999999999
2023-01-17 10:30:00,359.96,0.35996
2023-01-17 11:30:00,164.65,0.16465000000000002
2023-01-17 12:30:00,21.2,0.0212
2023-01-17 13:30:00,0.0,0.0
2023-01-17 14:30:00,0.0,0.0
2023-01-17 15:30:00,0.0,0.0
2023-01-17 16:30:00,0.0,0.0
2023-01-17 17:30:00,0.0,0.0
2023-01-17 18:30:00,0.0,0.0
2023-01-17 19:30:00,0.0,0.0
2023-01-17 20:30:00,0.0,0.0
2023-01-17 21:30:00,0.0,0.0
2023-01-17 22:30:00,0.0,0.0
2023-01-17 23:30:00,0.0,0.0
2023-01-18 00:30:00,0.0,0.0
2023-01-18 01:30:00,0.0,0.0
2023-01-18 02:30:00,84.7,0.0847
2023-01-18 03:30:00,273.71,0.27370999999999995
2023-01-18 04:30:00,461.76,0.46176
2023-01-18 05:30:00,607.06,0.6070599999999999
2023-01-18 06:30:00,694.01,0.69401
2023-01-18 07:30:00,710.61,0.71061
2023-01-18 08:30:00,655.66,0.65566
2023-01-18 09:30:00,535.26,0.53526
2023-01-18 10:30:00,363.01,0.36301
2023-01-18 11:30:00,167.1,0.1671
2023-01-18 12:30:00,22.05,0.02205
2023-01-18 13:30:00,0.0,0.0
2023-01-18 14:30:00,0.0,0.0
2023-01-18 15:30:00,0.0,0.0
2023-01-18 16:30:00,0.0,0.0
2023-01-18 17:30:00,0.0,0.0
2023-01-18 18:30:00,0.0,0.0
2023-01-18 19:30:00,0.0,0.0
2023-01-18 20:30:00,0.0,0.0
2023-01-18 21:30:00,0.0,0.0
2023-01-18 22:30:00,0.0,0.0
2023-01-18 23:30:00,0.0,0.0
2023-01-19 00:30:00,0.0,0.0
2023-01-19 01:30:00,0.0,0.0
2023-01-19 02:30:00,81.15,0.08115
2023-01-19 03:30:00,265.81,0.26581
2023-01-19 04:30:00,453.01,0.45300999999999997
2023-01-19 05:30:00,597.01,0.59701
2023-01-19 06:30:00,686.51,0.68651
2023-01-19 07:30:00,704.81,0.7048099999999999
2023-01-19 08:30:00,651.16,0.65116
2023-01-19 09:30:00,531.46,0.53146
2023-01-19 10:30:00,360.21,0.36021
2023-01-19 11:30:00,165.65,0.16565000000000002
2023-01-19 12:30:00,22.1,0.0221
2023-01-19 13:30:00,0.0,0.0
2023-01-19 14:30:00,0.0,0.0
2023-01-19 15:30:00,0.0,0.0
2023-01-19 16:30:00,0.0,0.0
2023-01-19 17:30:00,0.0,0.0
2023-01-19 18:30:00,0.0,0.0
2023-01-19 19:30:00,0.0,0.0
2023-01-19 20:30:00,0.0,0.0
2023-01-19 21:30:00,0.0,0.0
2023-01-19 22:30:00,0.0,0.0
2023-01-19 23:30:00,0.0,0.0
2023-01-20 00:30:00,0.0,0.0
2023-01-20 01:30:00,0.0,0.0
2023-01-20 02:30:00,79.15,0.07915000000000001
2023-01-20 03:30:00,260.61,0.26061
2023-01-20 04:30:00,444.86,0.44486000000000003
2023-01-20 05:30:00,591.11,0.59111
2023-01-20 06:30:00,678.71,0.67871
2023-01-20 07:30:00,697.61,0.6976100000000001
2023-01-20 08:30:00,642.91,0.64291
2023-01-20 09:30:00,526.86,0.52686
2023-01-20 10:30:00,357.61,0.35761000000000004
2023-01-20 11:30:00,164.9,0.16490000000000002
2023-01-20 12:30:00,22.45,0.022449999999999998
2023-01-20 13:30:00,0.0,0.0
2023-01-20 14:30:00,0.0,0.0
2023-01-20 15:30:00,0.0,0.0
2023-01-20 16:30:00,0.0,0.0
2023-01-20 17:30:00,0.0,0.0
2023-01-20 18:30:00,0.0,0.0
2023-01-20 19:30:00,0.0,0.0
2023-01-20 20:30:00,0.0,0.0
2023-01-20 21:30:00,0.0,0.0
2023-01-20 22:30:00,0.0,0.0
2023-01-20 23:30:00,0.0,0.0
2023-01-21 00:30:00,0.0,0.0
2023-01-21 01:30:00,0.0,0.0
2023-01-21 02:30:00,80.25,0.08025
2023-01-21 03:30:00,263.56,0.26356
2023-01-21 04:30:00,450.71,0.45071
2023-01-21 05:30:00,597.46,0.59746
2023-01-21 06:30:00,676.16,0.67616
2023-01-21 07:30:00,693.86,0.69386
2023-01-21 08:30:00,640.86,0.64086
2023-01-21 09:30:00,524.01,0.52401
2023-01-21 10:30:00,354.46,0.35446
2023-01-21 11:30:00,161.8,0.1618
2023-01-21 12:30:00,22.5,0.0225
2023-01-21 13:30:00,0.0,0.0
2023-01-21 14:30:00,0.0,0.0
2023-01-21 15:30:00,0.0,0.0
2023-01-21 16:30:00,0.0,0.0
2023-01-21 17:30:00,0.0,0.0
2023-01-21 18:30:00,0.0,0.0
2023-01-21 19:30:00,0.0,0.0
2023-01-21 20:30:00,0.0,0.0
2023-01-21 21:30:00,0.0,0.0
2023-01-21 22:30:00,0.0,0.0
2023-01-21 23:30:00,0.0,0.0
2023-01-22 00:30:00,0.0,0.0
2023-01-22 01:30:00,0.0,0.0
2023-01-22 02:30:00,77.1,0.07709999999999999
2023-01-22 03:30:00,256.21,0.25621
2023-01-22 04:30:00,440.86,0.44086000000000003
2023-01-22 05:30:00,587.41,0.58741
2023-01-22 06:30:00,673.91,0.67391
2023-01-22 07:30:00,692.66,0.6926599999999999
2023-01-22 08:30:00,644.06,0.64406
2023-01-22 09:30:00,527.86,0.52786
2023-01-22 10:30:00,359.66,0.35966000000000004
2023-01-22 11:30:00,166.85,0.16685
2023-01-22 12:30:00,23.4,0.023399999999999997
2023-01-22 13:30:00,0.0,0.0
2023-01-22 14:30:00,0.0,0.0
2023-01-22 15:30:00,0.0,0.0
2023-01-22 16:30:00,0.0,0.0
2023-01-22 17:30:00,0.0,0.0
2023-01-22 18:30:00,0.0,0.0
2023-01-22 19:30:00,0.0,0.0
2023-01-22 20:30:00,0.0,0.0
2023-01-22 21:30:00,0.0,0.0
2023-01-22 22:30:00,0.0,0.0
2023-01-22 23:30:00,0.0,0.0
2023-01-23 00:30:00,0.0,0.0
2023-01-23 01:30:00,0.0,0.0
2023-01-23 02:30:00,78.25,0.07825
2023-01-23 03:30:00,258.71,0.25871
2023-01-23 04:30:00,443.61,0.44361
2023-01-23 05:30:00,588.26,0.58826
2023-01-23 06:30:00,675.51,0.6755099999999999
2023-01-23 07:30:00,694.81,0.6948099999999999
2023-01-23 08:30:00,643.76,0.64376
2023-01-23 09:30:00,527.26,0.52726
2023-01-23 10:30:00,358.46,0.35846
2023-01-23 11:30:00,163.25,0.16325
2023-01-23 12:30:00,23.5,0.0235
2023-01-23 13:30:00,0.0,0.0
2023-01-23 14:30:00,0.0,0.0
2023-01-23 15:30:00,0.0,0.0
2023-01-23 16:30:00,0.0,0.0
2023-01-23 17:30:00,0.0,0.0
2023-01-23 18:30:00,0.0,0.0
2023-01-23 19:30:00,0.0,0.0
2023-01-23 20:30:00,0.0,0.0
2023-01-23 21:30:00,0.0,0.0
2023-01-23 22:30:00,0.0,0.0
2023-01-23 23:30:00,0.0,0.0
2023-01-24 00:30:00,0.0,0.0
2023-01-24 01:30:00,0.0,0.0
2023-01-24 02:30:00,74.7,0.0747
2023-01-24 03:30:00,250.21,0.25021
2023-01-24 04:30:00,432.36,0.43236
2023-01-24 05:30:00,576.91,0.5769099999999999
2023-01-24 06:30:00,663.46,0.66346
2023-01-24 07:30:00,633.16,0.63316
2023-01-24 08:30:00,498.31,0.49831
2023-01-24 09:30:00,432.16,0.43216000000000004
2023-01-24 10:30:00,264.3,0.26430000000000003
2023-01-24 11:30:00,114.0,0.114
2023-01-24 12:30:00,21.8,0.0218
2023-01-24 13:30:00,0.0,0.0
2023-01-24 14:30:00,0.0,0.0
2023-01-24 15:30:00,0.0,0.0
2023-01-24 16:30:00,0.0,0.0
2023-01-24 17:30:00,0.0,0.0
2023-01-24 18:30:00,0.0,0.0
2023-01-24 19:30:00,0.0,0.0
2023-01-24 20:30:00,0.0,0.0
2023-01-24 21:30:00,0.0,0.0
2023-01-24 22:30:00,0.0,0.0
2023-01-24 23:30:00,0.0,0.0
2023-01-25 00:30:00,0.0,0.0
2023-01-25 01:30:00,0.0,0.0
2023-01-25 02:30:00,50.85,0.05085
2023-01-25 03:30:00,217.0,0.217
2023-01-25 04:30:00,418.46,0.41846
2023-01-25 05:30:00,528.91,0.52891
2023-01-25 06:30:00,613.76,0.61376
2023-01-25 07:30:00,649.91,0.64991
2023-01-25 08:30:00,583.86,0.58386
2023-01-25 09:30:00,310.75,0.31075
2023-01-25 10:30:00,110.55,0.11055
2023-01-25 11:30:00,116.2,0.1162
2023-01-25 12:30:00,17.5,0.0175
2023-01-25 13:30:00,0.0,0.0
2023-01-25 14:30:00,0.0,0.0
2023-01-25 15:30:00,0.0,0.0
2023-01-25 16:30:00,0.0,0.0
2023-01-25 17:30:00,0.0,0.0
2023-01-25 18:30:00,0.0,0.0
2023-01-25 19:30:00,0.0,0.0
2023-01-25 20:30:00,0.0,0.0
2023-01-25 21:30:00,0.0,0.0
2023-01-25 22:30:00,0.0,0.0
2023-01-25 23:30:00,0.0,0.0
2023-01-26 00:30:00,0.0,0.0
2023-01-26 01:30:00,0.0,0.0
2023-01-26 02:30:00,28.4,0.028399999999999998
2023-01-26 03:30:00,121.6,0.1216
2023-01-26 04:30:00,364.16,0.36416000000000004
2023-01-26 05:30:00,498.81,0.49881
2023-01-26 06:30:00,567.81,0.5678099999999999
2023-01-26 07:30:00,495.81,0.49581000000000003
2023-01-26 08:30:00,501.56,0.50156
2023-01-26 09:30:00,336.91,0.33691000000000004
2023-01-26 10:30:00,172.2,0.1722
2023-01-26 11:30:00,81.35,0.08134999999999999
2023-01-26 12:30:00,15.6,0.0156
2023-01-26 13:30:00,0.0,0.0
2023-01-26 14:30:00,0.0,0.0
2023-01-26 15:30:00,0.0,0.0
2023-01-26 16:30:00,0.0,0.0
2023-01-26 17:30:00,0.0,0.0
2023-01-26 18:30:00,0.0,0.0
2023-01-26 19:30:00,0.0,0.0
2023-01-26 20:30:00,0.0,0.0
2023-01-26 21:30:00,0.0,0.0
2023-01-26 22:30:00,0.0,0.0
2023-01-26 23:30:00,0.0,0.0
2023-01-27 00:30:00,0.0,0.0
2023-01-27 01:30:00,0.0,0.0
2023-01-27 02:30:00,78.45,0.07845
2023-01-27 03:30:00,259.16,0.25916
2023-01-27 04:30:00,448.06,0.44806
2023-01-27 05:30:00,597.06,0.5970599999999999
2023-01-27 06:30:00,682.96,0.68296
2023-01-27 07:30:00,703.11,0.70311
2023-01-27 08:30:00,651.96,0.65196
2023-01-27 09:30:00,527.91,0.52791
2023-01-27 10:30:00,341.96,0.34196
2023-01-27 11:30:00,135.95,0.13595
2023-01-27 12:30:00,20.9,0.0209
2023-01-27 13:30:00,0.0,0.0
